City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
98,Aklavik,CA,2022-11-07 02:02:33,68.2191,-135.0107,-5.84,89,4,6.73
99,Codrington,AU,2022-11-07 02:03:03,-38.2667,141.9667,71.69,60,6,4.05
100,Maputo,MZ,2022-11-07 02:03:03,-25.9653,32.5892,67.53,85,68,6.51
101,Roros,NO,2022-11-07 02:03:04,62.5747,11.3842,30.04,100,100,2.3
102,Peterhead,GB,2022-11-07 02:03:04,57.5058,-1.7981,43.2,85,100,12.33
103,Cairns,AU,2022-11-07 01:58:05,-16.9167,145.7667,93.07,63,3,17.27
104,Jalu,LY,2022-11-07 02:02:42,29.0331,21.5482,62.26,49,0,8.84
105,Rio Grande,BR,2022-11-07 02:03:05,-32.035,-52.0986,61.84,80,0,15.1
106,Port Macquarie,AU,2022-11-07 02:03:05,-31.4333,152.9167,69.89,61,71,9.95
107,Guayaramerin,BO,2022-11-07 02:03:05,-10.8368,-65.3614,75.51,44,100,3.09
108,Arraial Do Cabo,BR,2022-11-07 02:03:06,-22.9661,-42.0278,69.03,68,25,5.21
109,Port Elizabeth,ZA,2022-11-07 02:03:06,-33.918,25.5701,66.09,93,99,5.01
110,Kusu,JP,2022-11-07 02:03:07,33.2831,131.1514,64.36,53,37,1.57
111,Honiara,SB,2022-11-07 02:03:07,-9.4333,159.95,84.56,73,83,7.0
112,Bandarbeyla,SO,2022-11-07 02:00:01,9.4942,50.8122,77.09,82,4,5.23
113,Vestmanna,FO,2022-11-07 02:03:08,62.1564,-7.1664,45.52,81,100,14.97
114,Paros,GR,2022-11-07 02:03:09,37.0833,25.15,63.63,73,76,4.18
115,Mahanoro,MG,2022-11-07 02:03:10,-19.9,48.8,69.48,90,100,5.1
116,Asau,RO,2022-11-07 02:03:10,46.4333,26.4,49.28,92,86,2.93
117,Severo-Kurilsk,RU,2022-11-07 02:03:11,50.6789,156.125,36.72,67,80,28.14
118,Moba,CN,2022-11-07 02:03:11,33.2288,105.0179,48.07,76,100,2.26
119,Nome,US,2022-11-07 02:02:15,64.5011,-165.4064,30.16,95,100,9.08
120,Orange Walk,BZ,2022-11-07 02:03:12,17.8333,-88.8333,73.49,93,30,3.51
121,Thompson,CA,2022-11-07 02:03:13,55.7435,-97.8558,12.36,85,100,10.36
122,Nikolskoye,RU,2022-11-07 02:03:13,59.7035,30.7861,40.89,94,95,8.7
123,Grand Junction,US,2022-11-07 02:01:50,39.0639,-108.5507,52.34,74,0,3.44
124,Matay,EG,2022-11-07 02:03:14,28.419,30.7792,62.22,39,5,1.45
125,Mahon,ES,2022-11-07 02:03:15,39.8885,4.2658,63.16,88,75,3.44
126,Pinega,RU,2022-11-07 02:03:15,64.7001,43.3936,32.36,94,100,9.64
127,Lucapa,AO,2022-11-07 02:03:16,-8.4192,20.7447,64.98,97,100,1.43
128,Lyngseidet,NO,2022-11-07 02:03:17,69.5763,20.2189,39.2,86,94,7.18
129,Carnarvon,AU,2022-11-07 02:03:00,-24.8667,113.6333,69.28,61,66,16.13
130,Flagstaff,US,2022-11-07 02:03:18,35.1981,-111.6513,47.86,59,0,1.01
131,Sao Jose Da Coroa Grande,BR,2022-11-07 02:03:19,-8.8978,-35.1478,75.81,89,97,2.48
132,Sorata,BO,2022-11-07 02:03:20,-15.7667,-68.6333,41.45,83,88,4.65
133,Kochi,IN,2022-11-07 02:03:20,9.9399,76.2602,77.02,88,100,3.06
134,Japura,ID,2022-11-07 02:03:21,-0.3167,102.35,76.8,88,100,2.68
135,Mayo,US,2022-11-07 02:03:21,38.8876,-76.5119,72.5,88,100,10.36
136,Yumen,CN,2022-11-07 02:03:22,40.2833,97.2,36.73,36,7,11.25
137,Palmer,US,2022-11-07 02:02:38,42.1584,-72.3287,68.38,74,40,13.8
138,Christchurch,NZ,2022-11-07 01:59:26,-43.5333,172.6333,67.32,59,75,4.61
139,Lebu,CL,2022-11-07 02:04:23,-37.6167,-73.65,51.17,89,34,10.94
140,Benton,US,2022-11-07 02:04:23,36.3334,-94.3335,60.71,70,0,4.61
