City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Sinnamary,GF,2022-11-08 03:36:38,5.3833,-52.95,76.95,88,100,6.58
292,Isla Vista,US,2022-11-08 03:36:38,34.4133,-119.861,54.0,83,0,0.0
293,Fort-Shevchenko,KZ,2022-11-08 03:36:38,44.5086,50.263,37.99,78,37,12.91
294,Ondjiva,AO,2022-11-08 03:33:54,-17.0667,15.7333,65.23,37,1,5.86
295,Fairbanks,US,2022-11-08 03:35:02,64.8378,-147.7164,19.36,76,75,0.0
296,Prescot,GB,2022-11-08 03:34:08,53.4295,-2.8003,52.23,89,84,13.8
297,Ilhabela,BR,2022-11-08 03:36:39,-23.7781,-45.3581,64.6,86,83,4.14
298,Griffith,US,2022-11-08 03:36:40,41.5284,-87.4237,46.26,75,0,11.5
299,Tulca,RO,2022-11-08 03:36:40,45.1667,28.8,35.64,80,20,1.14
300,Yelandur,IN,2022-11-08 03:36:40,12.0667,77.0333,74.55,72,1,4.07
301,Ushtobe,KZ,2022-11-08 03:36:40,45.2514,77.9838,49.78,65,100,18.07
302,Tottenham,AU,2022-11-08 03:36:41,-32.2333,147.35,75.72,41,19,4.16
303,Port Augusta,AU,2022-11-08 03:36:41,-32.5,137.7667,89.06,23,98,16.98
304,Hofn,IS,2022-11-08 03:36:42,64.2539,-15.2082,43.0,91,100,25.34
305,Acajutla,SV,2022-11-08 03:36:42,13.5928,-89.8275,78.22,82,45,4.47
306,Riverton,US,2022-11-08 03:34:33,40.5219,-111.9391,58.39,43,100,15.01
307,Furmanov,RU,2022-11-08 03:36:42,57.2508,41.1058,35.06,97,100,10.22
308,Lorengau,PG,2022-11-08 03:36:43,-2.0226,147.2712,84.13,74,100,6.04
309,Kiama,AU,2022-11-08 03:36:43,-34.6833,150.8667,73.58,61,42,8.01
310,Dharur,IN,2022-11-08 03:36:43,18.8167,76.1167,75.52,44,95,4.56
311,Dhone,IN,2022-11-08 03:36:44,15.4167,77.8833,77.47,57,21,7.43
312,Xochistlahuaca,MX,2022-11-08 03:36:44,16.7833,-98.25,73.81,98,78,1.66
313,Waddan,LY,2022-11-08 03:36:45,29.1614,16.139,58.48,83,7,5.68
314,Burnie,AU,2022-11-08 03:32:44,-41.0667,145.9167,71.94,50,14,6.96
315,Pangnirtung,CA,2022-11-08 03:36:45,66.1451,-65.7125,5.54,61,64,6.22
316,Bolshaya Martynovka,RU,2022-11-08 03:36:45,47.271,41.6679,32.38,90,25,9.24
317,College,US,2022-11-08 03:33:11,64.8569,-147.8028,19.35,72,100,0.0
318,Kapit,MY,2022-11-08 03:37:46,2.0167,112.9333,86.61,69,97,2.06
319,Hovd,MN,2022-11-08 03:37:46,48.0056,91.6419,44.42,32,100,7.65
320,Cayambe,EC,2022-11-08 03:35:25,0.05,-78.1333,51.06,92,83,1.3
321,Cap Malheureux,MU,2022-11-08 03:37:47,-19.9842,57.6142,77.47,65,47,10.0
322,Emba,KZ,2022-11-08 03:37:47,48.8264,58.1442,24.8,90,29,5.32
323,Faanui,PF,2022-11-08 03:37:47,-16.4833,-151.75,78.87,73,16,6.53
324,Ciudad Bolivar,VE,2022-11-08 03:37:48,8.1222,-63.5497,78.69,80,83,5.99
325,Ambilobe,MG,2022-11-08 03:37:48,-13.2,49.05,78.51,54,100,4.5
326,Morondava,MG,2022-11-08 03:37:48,-20.2833,44.2833,80.15,73,64,6.51
327,Atlantic City,US,2022-11-08 03:37:48,39.3643,-74.4229,63.0,61,0,6.91
328,Innisfail,AU,2022-11-08 03:37:49,-17.5333,146.0333,82.98,58,70,10.8
329,Anloga,GH,2022-11-08 03:37:49,5.7947,0.8973,80.71,79,25,4.5
330,Mangrol,IN,2022-11-08 03:37:50,21.1167,70.1167,81.07,52,0,10.47
331,Taoudenni,ML,2022-11-08 03:37:50,22.6783,-3.9836,70.45,21,26,8.79
332,Telma,RU,2022-11-08 03:37:50,52.6983,103.7097,30.9,65,100,5.23
333,Mandera,KE,2022-11-08 03:32:58,3.9366,41.867,78.12,66,76,11.03
334,Erenhot,CN,2022-11-08 03:37:51,43.6475,111.9767,46.09,21,69,12.82
335,Dryden,CA,2022-11-08 03:37:51,49.7833,-92.7503,30.49,80,100,3.44
336,Rio Grande,BR,2022-11-08 03:37:52,-32.035,-52.0986,61.52,78,91,14.56
337,Tondon,GN,2022-11-08 03:37:52,10.3667,-13.35,73.85,95,97,1.52
338,Sept-Iles,CA,2022-11-08 03:37:53,50.2001,-66.3821,39.06,83,20,11.5
339,Richards Bay,ZA,2022-11-08 03:37:53,-28.783,32.0377,70.72,95,98,5.19
340,Kouango,CF,2022-11-08 03:37:53,4.9934,19.9619,71.15,95,100,3.29
341,Acarau,BR,2022-11-08 03:37:54,-2.8856,-40.12,78.66,72,17,13.0
342,Samana,DO,2022-11-08 03:37:54,19.2056,-69.3369,75.78,86,8,7.38
343,Gemena,CD,2022-11-08 03:37:55,3.25,19.7667,68.76,95,99,1.12
344,Luan,CH,2022-11-08 03:37:55,46.3592,6.9759,41.56,72,100,5.44
345,Maniitsoq,GL,2022-11-08 03:37:55,65.4167,-52.9,16.48,55,0,6.8
346,Alvaraes,BR,2022-11-08 03:37:56,-3.2208,-64.8042,71.78,97,100,2.13
347,Honiara,SB,2022-11-08 03:37:56,-9.4333,159.95,84.63,75,37,6.98
348,Lagoa,PT,2022-11-08 03:37:56,39.05,-27.9833,62.65,70,100,17.54
349,Bilma,NE,2022-11-08 03:37:57,18.6853,12.9164,67.03,27,0,10.31
350,Barrhead,GB,2022-11-08 03:37:57,55.7992,-4.3929,51.24,80,75,18.41
351,High Level,CA,2022-11-08 03:37:57,58.5169,-117.136,-7.49,84,40,0.0
352,Kodinsk,RU,2022-11-08 03:37:58,58.6881,99.1844,23.56,85,99,9.1
353,Soe,ID,2022-11-08 03:37:58,-9.8607,124.284,86.09,44,46,5.7
354,Asfi,MA,2022-11-08 03:37:59,32.2994,-9.2372,64.9,77,96,5.14
355,Chililabombwe,ZM,2022-11-08 03:37:59,-12.3648,27.8229,63.07,95,98,2.46
356,Sembakung,ID,2022-11-08 03:37:59,3.8167,117.25,89.69,61,86,1.25
357,Naze,JP,2022-11-08 03:38:00,28.3667,129.4833,74.32,58,5,8.99
358,Koungou,YT,2022-11-08 03:38:00,-12.7336,45.2042,78.51,83,40,6.91
359,Bac Lieu,VN,2022-11-08 03:38:00,9.285,105.7244,83.35,72,99,4.05
360,Platanos,GR,2022-11-08 03:38:01,37.6667,21.6167,56.08,73,1,4.03
361,Puerto Escondido,MX,2022-11-08 03:38:01,15.85,-97.0667,81.43,61,40,4.61
362,Santa Lucia,ES,2022-11-08 03:35:18,27.9117,-15.5407,61.92,78,20,12.66
363,Sao Filipe,CV,2022-11-08 03:39:02,14.8961,-24.4956,77.29,68,100,3.18
364,Ipameri,BR,2022-11-08 03:39:03,-17.7219,-48.1597,67.8,65,34,3.53
365,Tatarsk,RU,2022-11-08 03:39:03,55.219,75.9828,26.02,90,43,2.46
366,Sanchor,IN,2022-11-08 03:39:03,24.7553,71.7722,82.99,26,1,3.29
367,Praia Da Vitoria,PT,2022-11-08 03:39:04,38.7333,-27.0667,61.75,82,75,12.39
368,Jacareacanga,BR,2022-11-08 03:39:04,-6.2222,-57.7528,71.04,98,100,1.59
369,Iwaki,JP,2022-11-08 03:39:05,37.05,140.8833,67.01,51,1,1.99
370,Nelson Bay,AU,2022-11-08 03:39:05,-32.7167,152.15,73.45,65,45,15.99
371,Tezu,IN,2022-11-08 03:39:05,27.9167,96.1667,77.31,41,1,2.89
372,Bandarbeyla,SO,2022-11-08 03:39:06,9.4942,50.8122,78.85,74,5,2.82
373,Tralee,IE,2022-11-08 03:39:06,52.2704,-9.7026,45.86,93,66,6.29
374,Komsomolskiy,UZ,2022-11-08 03:39:07,40.4272,71.7189,47.12,81,40,0.0
375,Warri,NG,2022-11-08 03:39:07,5.5167,5.75,76.26,90,98,1.68
376,Batagay-Alyta,RU,2022-11-08 03:39:08,67.8006,130.4114,1.02,89,100,1.52
377,Bullhead City,US,2022-11-08 03:36:19,35.1478,-114.5683,73.69,38,0,18.41
378,Scarborough,GB,2022-11-08 03:39:08,54.2797,-0.4044,56.77,87,100,5.99
379,Murgab,TM,2022-11-08 03:39:09,37.4966,61.9714,39.07,81,0,4.61
380,Pundaguitan,PH,2022-11-08 03:39:09,6.3711,126.1689,83.17,73,42,1.86
381,Kidal,ML,2022-11-08 03:39:09,18.4411,1.4078,70.0,17,75,10.51
382,Lalibela,ET,2022-11-08 03:39:10,12.0333,39.0333,56.12,57,7,3.33
383,Lazaro Cardenas,MX,2022-11-08 03:39:10,17.9583,-102.2,77.43,86,1,2.35
384,Itarema,BR,2022-11-08 03:39:11,-2.9248,-39.9167,78.6,71,18,12.77
385,Pontes E Lacerda,BR,2022-11-08 03:39:11,-15.2261,-59.3353,70.16,44,0,3.02
386,Kutum,SD,2022-11-08 03:39:12,14.2,24.6667,64.4,29,3,6.35
387,Zachary,US,2022-11-08 03:39:12,30.6485,-91.1565,73.72,92,75,0.0
388,Bridlington,GB,2022-11-08 03:39:13,54.0831,-0.1919,57.13,85,100,40.0
389,Cheyenne,US,2022-11-08 03:36:15,41.14,-104.8203,39.34,80,0,15.01
390,Mitsamiouli,KM,2022-11-08 03:39:13,-11.3847,43.2844,77.29,78,20,14.97
391,Belmonte,BR,2022-11-08 03:39:14,-15.8631,-38.8828,70.18,79,99,6.17
392,Alakurtti,RU,2022-11-08 03:39:14,66.9672,30.3491,22.75,97,33,3.13
393,Kavieng,PG,2022-11-08 03:39:14,-2.5744,150.7967,84.47,67,100,5.39
394,Canutama,BR,2022-11-08 03:39:15,-6.5339,-64.3831,76.5,75,53,4.27
395,Vao,NC,2022-11-08 03:39:15,-22.6667,167.4833,74.32,84,96,14.2
396,Mianyang,CN,2022-11-08 03:39:15,31.4593,104.7542,65.12,66,82,4.74
397,Barmer,IN,2022-11-08 03:39:16,25.75,71.3833,81.45,27,2,6.71
398,Uhlove,UA,2022-11-08 03:39:16,44.8215,33.6045,47.01,83,35,8.81
399,Mnogovershinnyy,RU,2022-11-08 03:39:17,53.9353,139.9242,20.57,84,96,9.51
400,Jingdezhen,CN,2022-11-08 03:39:17,29.2947,117.2079,80.55,35,0,2.89
401,Razole,IN,2022-11-08 03:39:18,16.4833,81.8333,82.4,59,4,5.55
402,Kavaratti,IN,2022-11-08 03:39:18,10.5669,72.642,81.45,73,1,6.04
403,Solginskiy,RU,2022-11-08 03:39:19,61.05,41.3428,35.1,93,100,8.37
404,Atambua,ID,2022-11-08 03:39:19,-9.1061,124.8925,86.11,57,76,5.95
405,Kismayo,SO,2022-11-08 03:39:20,-0.3582,42.5454,79.39,82,34,6.91
406,Samarai,PG,2022-11-08 03:39:20,-10.6167,150.6667,84.18,69,26,8.55
407,Lalganj,IN,2022-11-08 03:39:21,25.8667,85.1833,76.95,46,16,2.37
408,Kaeo,NZ,2022-11-08 03:40:21,-35.1,173.7833,66.33,86,99,10.09
409,Batesville,US,2022-11-08 03:40:21,35.7698,-91.641,63.01,49,100,8.05
410,Ambulu,ID,2022-11-08 03:40:22,-8.345,113.6058,85.33,69,63,5.57
411,Saverne,FR,2022-11-08 03:40:22,48.8333,7.25,48.51,86,100,4.7
412,Los Llanos De Aridane,ES,2022-11-08 03:40:02,28.6585,-17.9182,65.95,46,0,10.36
413,Capoterra,IT,2022-11-08 03:40:23,39.1763,8.9718,57.52,93,0,4.61
414,Coquimbo,CL,2022-11-08 03:40:23,-29.9533,-71.3436,56.93,94,100,6.91
415,Puerto Ayacucho,VE,2022-11-08 03:40:24,5.6639,-67.6236,74.86,90,81,3.53
416,Licata,IT,2022-11-08 03:40:24,37.1071,13.9461,60.24,65,1,4.36
417,Sibolga,ID,2022-11-08 03:40:25,1.7427,98.7792,85.21,64,94,4.14
418,Brzeszcze,PL,2022-11-08 03:40:25,49.982,19.1516,45.34,84,95,4.21
419,Porto Santo,PT,2022-11-08 03:40:26,33.072,-16.3415,66.58,94,40,2.3
420,Ucluelet,CA,2022-11-08 03:40:26,48.9329,-125.5528,34.09,85,89,12.64
421,Tonj,SS,2022-11-08 03:40:27,7.2737,28.6822,73.81,71,100,1.54
422,Kirakira,SB,2022-11-08 03:36:15,-10.4544,161.9205,84.51,76,28,6.67
423,Nizip,TR,2022-11-08 03:40:27,37.0097,37.7942,53.73,81,100,15.43
424,Xining,CN,2022-11-08 03:40:28,36.6167,101.7667,49.15,41,0,3.13
425,Maragogi,BR,2022-11-08 03:40:28,-9.0122,-35.2225,74.71,85,11,2.55
426,North Bend,US,2022-11-08 03:40:29,43.4065,-124.2243,43.86,94,100,11.5
427,Oistins,BB,2022-11-08 03:36:15,13.0667,-59.5333,82.49,74,40,18.41
428,Mareeba,AU,2022-11-08 03:40:29,-17.0,145.4333,89.44,56,25,8.97
429,Sobolevo,RU,2022-11-08 03:40:30,54.4299,31.8996,41.25,91,99,10.89
430,Touros,BR,2022-11-08 03:35:30,-5.1989,-35.4608,77.23,76,100,9.19
431,Bara,NG,2022-11-08 03:40:31,10.3744,10.7288,70.34,28,23,6.33
432,Concarneau,FR,2022-11-08 03:40:31,47.875,-3.9225,60.82,81,100,23.2
433,Miri,MY,2022-11-08 03:40:31,4.4148,114.0089,84.34,79,40,4.61
434,Gwadar,PK,2022-11-08 03:40:32,25.1216,62.3254,80.28,65,0,2.64
435,San Jose,US,2022-11-08 03:40:07,37.3394,-121.895,54.01,78,40,13.8
436,Buala,SB,2022-11-08 03:40:33,-8.145,159.5921,83.28,79,71,8.48
437,Alofi,NU,2022-11-08 03:40:34,-19.0595,-169.9187,80.49,65,75,14.97
438,Cherskiy,RU,2022-11-08 03:40:34,68.75,161.3,-6.81,99,52,1.59
439,Chilca,PE,2022-11-08 03:40:34,-12.5211,-76.7372,62.28,89,7,7.31
440,Fort Nelson,CA,2022-11-08 03:40:35,58.8053,-122.7002,-9.81,84,0,4.61
441,Tiznit,MA,2022-11-08 03:40:35,29.5833,-9.5,68.7,21,98,4.72
442,Beringovskiy,RU,2022-11-08 03:40:36,63.05,179.3167,25.72,92,100,12.57
443,Aswan,EG,2022-11-08 03:37:41,24.0934,32.907,61.9,39,0,0.0
444,Campbell River,CA,2022-11-08 03:36:47,50.0163,-125.2446,31.53,64,40,5.75
445,Yarada,IN,2022-11-08 03:40:36,17.65,83.2667,80.92,74,15,2.3
446,Tuban,ID,2022-11-08 03:38:53,-6.8976,112.0649,86.38,62,85,5.03
447,Fortuna Foothills,US,2022-11-08 03:40:37,32.6578,-114.4119,73.49,64,0,6.91
448,La Ronge,CA,2022-11-08 03:40:38,55.1001,-105.2842,8.85,78,100,12.66
449,Tabriz,IR,2022-11-08 03:40:38,38.08,46.2919,44.06,53,75,11.5
450,Walvis Bay,NA,2022-11-08 03:40:39,-22.9575,14.5053,59.09,94,28,3.44
451,Goderich,CA,2022-11-08 03:41:39,43.7501,-81.7165,47.91,61,55,14.97
452,Huai Thalaeng,TH,2022-11-08 03:41:39,14.997,102.6475,79.27,47,100,11.95
453,Nizhniy Baskunchak,RU,2022-11-08 03:41:40,48.2198,46.8311,35.35,73,100,5.19
454,Casablanca,MA,2022-11-08 03:41:40,33.5928,-7.6192,57.22,78,88,3.02
455,Rezina,MD,2022-11-08 03:41:40,47.7492,28.9622,39.88,78,90,4.7
456,Kihei,US,2022-11-08 03:41:41,20.785,-156.4656,82.42,75,20,17.27
457,Ribeira Brava,PT,2022-11-08 03:41:41,32.65,-17.0667,68.72,80,73,5.03
458,Cambrils,ES,2022-11-08 03:41:42,41.0748,1.0524,58.8,89,75,5.75
459,Port Keats,AU,2022-11-08 03:41:42,-14.25,129.55,92.12,50,75,13.8
460,Guerrero,MX,2022-11-08 03:41:42,17.6667,-100.0,66.07,89,23,4.16
461,Adrar,MR,2022-11-08 03:41:00,20.5022,-10.0711,72.39,18,11,9.53
462,Alappuzha,IN,2022-11-08 03:41:43,9.49,76.3264,81.0,74,20,3.09
463,Ordzhonikidze,KZ,2022-11-08 03:41:43,52.4411,61.7408,22.86,93,94,6.06
464,Xinzhi,CN,2022-11-08 03:41:44,36.4989,111.7047,57.76,48,99,2.86
465,Oudtshoorn,ZA,2022-11-08 03:41:44,-33.5907,22.2014,59.36,78,20,2.13
466,Kosa,RU,2022-11-08 03:41:44,59.9445,54.9977,28.15,94,100,7.36
467,Solsona,ES,2022-11-08 03:41:45,41.994,1.5171,48.0,57,13,3.89
468,Amapa,BR,2022-11-08 03:41:45,1.0,-52.0,70.25,100,100,0.58
469,Vestmannaeyjar,IS,2022-11-08 03:41:45,63.4427,-20.2734,45.45,85,100,19.66
470,Iguape,BR,2022-11-08 03:41:46,-24.7081,-47.5553,63.55,81,43,6.26
471,Portland,US,2022-11-08 03:37:42,45.5234,-122.6762,42.46,93,99,1.99
472,Banjar,ID,2022-11-08 03:41:46,-8.19,114.9675,86.43,68,100,2.93
473,Kinablangan,PH,2022-11-08 03:41:47,7.6947,126.5503,84.74,73,90,6.73
474,Stornoway,GB,2022-11-08 03:41:47,58.2093,-6.3865,51.76,94,75,17.27
475,Normandin,CA,2022-11-08 03:41:47,48.8333,-72.5321,34.11,60,27,17.27
476,Sao Joao Da Barra,BR,2022-11-08 03:39:33,-21.6403,-41.0511,68.29,79,96,5.1
477,Merauke,ID,2022-11-08 03:41:48,-8.4667,140.3333,85.35,68,86,5.66
478,Warrington,GB,2022-11-08 03:41:48,53.3925,-2.5802,52.99,89,92,13.8
479,Ostrovnoy,RU,2022-11-08 03:41:48,68.0531,39.5131,28.54,95,73,4.94
480,Sisimiut,GL,2022-11-08 03:41:49,66.9395,-53.6735,10.8,83,8,10.83
481,Iracoubo,GF,2022-11-08 03:41:49,5.4802,-53.2011,76.51,88,100,6.42
482,Lede,BE,2022-11-08 03:41:50,50.9626,3.9454,54.01,71,100,17.38
483,Saint-Pierre,RE,2022-11-08 03:41:50,-21.3393,55.4781,76.68,57,0,3.44
484,Kuryk,KZ,2022-11-08 03:41:51,43.2,51.65,38.82,71,19,13.6
485,Kamenka,RU,2022-11-08 03:41:51,51.3223,42.7678,32.68,82,81,5.73
486,Grootfontein,NA,2022-11-08 03:41:51,-19.5667,18.1167,56.77,44,0,5.75
487,Wooster,US,2022-11-08 03:37:45,40.8051,-81.9351,46.65,58,0,8.05
488,Tazovskiy,RU,2022-11-08 03:41:52,67.4667,78.7,17.83,96,100,8.72
489,San Patricio,US,2022-11-08 03:41:52,28.017,-97.5169,77.07,86,4,10.29
490,Kampot,KH,2022-11-08 03:41:53,10.6167,104.1833,87.85,67,78,7.25
491,Te Anau,NZ,2022-11-08 03:41:53,-45.4167,167.7167,64.44,53,36,6.04
492,Inirida,CO,2022-11-08 03:41:54,3.8653,-67.9239,73.54,94,99,0.87
493,Mecca,SA,2022-11-08 03:41:54,21.4267,39.8261,76.39,64,0,3.04
494,Rudnichnyy,RU,2022-11-08 03:41:54,59.617,52.4703,30.38,95,100,8.75
495,Sebinkarahisar,TR,2022-11-08 03:41:55,40.2883,38.4236,44.49,89,100,0.83
496,Launceston,AU,2022-11-08 03:42:55,-41.45,147.1667,79.61,33,11,12.66
497,Tiarei,PF,2022-11-08 03:39:35,-17.5333,-149.3333,80.62,81,5,7.23
498,Swakopmund,NA,2022-11-08 03:42:55,-22.6833,14.5333,58.98,90,65,5.68
499,Teknaf,BD,2022-11-08 03:42:56,20.8624,92.3058,82.33,62,2,5.23
500,Sainte-Marie,RE,2022-11-08 03:42:56,-20.8968,55.5496,77.16,71,2,14.97
501,Burhaniye,TR,2022-11-08 03:42:56,39.5004,26.9727,57.11,67,20,13.8
502,Tautira,PF,2022-11-08 03:42:57,-17.7333,-149.15,76.32,84,21,10.27
503,Los Amates,GT,2022-11-08 03:42:57,15.2667,-89.1,71.92,94,50,1.01
504,Airai,TL,2022-11-08 03:42:58,-8.9266,125.4092,76.46,55,76,0.4
505,Nantucket,US,2022-11-08 03:42:58,41.2835,-70.0995,62.71,43,0,18.41
506,Goreloye,RU,2022-11-08 03:42:58,52.937,41.5043,35.28,82,100,7.47
507,Yulara,AU,2022-11-08 03:42:59,-25.2406,130.9889,91.24,22,75,19.57
508,Qaqortoq,GL,2022-11-08 03:42:59,60.7167,-46.0333,24.6,80,100,6.42
509,Brae,GB,2022-11-08 03:42:59,60.3964,-1.353,52.66,95,100,23.71
510,Roebourne,AU,2022-11-08 03:43:00,-20.7833,117.1333,84.07,25,0,12.64
511,Ca Mau,VN,2022-11-08 03:43:00,9.1769,105.15,85.68,67,93,3.49
512,Tombouctou,ML,2022-11-08 03:43:00,20.0,-3.0,68.49,16,0,9.62
513,Tual,ID,2022-11-08 03:43:01,-5.6667,132.75,84.02,68,95,6.85
514,Nha Trang,VN,2022-11-08 03:43:01,12.25,109.1833,86.0,64,100,8.72
515,Mwense,ZM,2022-11-08 03:43:02,-10.3845,28.698,66.51,94,100,2.06
516,Yingkou,CN,2022-11-08 03:43:02,40.6648,122.2283,54.19,41,3,13.87
517,Petauke,ZM,2022-11-08 03:43:02,-14.2426,31.3253,71.04,66,75,5.17
518,Taranagar,IN,2022-11-08 03:43:03,28.6709,75.0351,77.61,31,35,5.88
519,Los Andes,CL,2022-11-08 03:43:03,-32.8337,-70.5983,63.01,51,97,1.59
520,Meridian,US,2022-11-08 03:39:55,43.6121,-116.3915,42.33,61,75,6.91
521,Chibombo,ZM,2022-11-08 03:43:04,-14.6569,28.0706,65.3,91,97,1.3
522,Lebyazhye,RU,2022-11-08 03:43:04,55.2689,66.4947,27.84,96,100,7.07
523,Nemuro,JP,2022-11-08 03:43:04,43.3236,145.575,51.04,63,53,6.53
524,Myitkyina,MM,2022-11-08 03:43:05,25.3833,97.4,81.07,49,0,1.21
525,Tooele,US,2022-11-08 03:42:11,40.5308,-112.2983,55.83,56,100,25.61
526,Doha,QA,2022-11-08 03:39:32,25.2867,51.5333,84.09,76,20,10.36
527,Bulgan,MN,2022-11-08 03:40:20,48.8125,103.5347,42.22,39,45,4.7
528,Havelock,US,2022-11-08 03:43:06,34.8791,-76.9013,73.38,91,40,6.91
529,Kieta,PG,2022-11-08 03:43:06,-6.2167,155.6333,83.21,80,73,8.77
530,Truckee,US,2022-11-08 03:40:49,39.328,-120.1833,32.97,80,75,4.61
531,Kushmurun,KZ,2022-11-08 03:43:06,52.4503,64.6311,25.0,95,93,5.26
532,Akyab,MM,2022-11-08 03:43:07,20.15,92.9,80.92,64,43,6.24
533,Nizwa,OM,2022-11-08 03:43:07,22.9333,57.5333,77.22,44,7,1.99
534,Villamontes,BO,2022-11-08 03:43:08,-21.25,-63.5,75.96,32,100,3.04
535,Vaitape,PF,2022-11-08 03:43:08,-16.5167,-151.75,78.8,74,16,6.67
536,Hobyo,SO,2022-11-08 03:41:32,5.3505,48.5268,80.56,72,30,6.04
537,Wanasari,ID,2022-11-08 03:43:09,-7.4068,106.9756,81.18,75,100,3.94
538,Chimbote,PE,2022-11-08 03:43:09,-9.0853,-78.5783,62.94,86,10,6.2
539,Dwarka,IN,2022-11-08 03:43:09,22.2394,68.9678,80.73,52,0,6.67
540,Erdaojiang,CN,2022-11-08 03:43:10,41.7764,126.0319,46.62,40,32,5.26
541,Wewak,PG,2022-11-08 03:43:10,-3.5534,143.6268,79.7,76,100,5.21
542,Selenduma,RU,2022-11-08 03:43:10,50.9131,106.2406,38.44,54,82,8.75
543,Tripoli,LY,2022-11-08 03:43:11,32.8752,13.1875,65.95,62,0,4.81
544,Rusape,ZW,2022-11-08 03:43:11,-18.5278,32.1284,63.59,80,84,2.04
545,Yumen,CN,2022-11-08 03:43:12,40.2833,97.2,48.54,22,84,13.0
546,Derzhavinsk,KZ,2022-11-08 03:44:12,51.1,66.3167,24.24,93,77,4.83
547,Lavrentiya,RU,2022-11-08 03:44:12,65.5833,-171.0,27.79,96,100,20.92
548,Noyabrsk,RU,2022-11-08 03:44:13,63.1994,75.4507,20.82,95,100,15.57
549,Matagami,CA,2022-11-08 03:44:14,49.7502,-77.6328,28.51,86,100,19.57
550,Lisala,CD,2022-11-08 03:44:14,2.15,21.5167,68.56,98,98,1.36
551,San Angelo,US,2022-11-08 03:42:41,31.4638,-100.437,71.82,82,0,8.05
552,Rosarito,MX,2022-11-08 03:44:14,32.3333,-117.0333,63.41,89,69,2.53
553,Seminole,US,2022-11-08 03:44:15,28.7086,-81.2081,75.02,92,100,6.91
554,Villefranche-De-Rouergue,FR,2022-11-08 03:44:15,44.3333,2.0,57.97,80,80,8.55
555,Port-Gentil,GA,2022-11-08 03:42:29,-0.7193,8.7815,79.02,83,100,9.71
556,Almeria,ES,2022-11-08 03:44:16,37.1667,-2.3333,50.43,51,44,3.29
557,Araguacu,BR,2022-11-08 03:44:16,-12.9306,-49.8264,74.35,72,68,4.03
558,Rapid Valley,US,2022-11-08 03:44:17,44.0625,-103.1463,40.14,47,0,16.11
559,Pilar Do Sul,BR,2022-11-08 03:44:17,-23.8131,-47.7164,53.51,95,29,8.77
560,Doctor Arroyo,MX,2022-11-08 03:44:18,23.6667,-100.1833,60.19,87,0,2.73
